destinationAirport,fareBasisCode,travelDuration,isBasicEconomy,isNonStop,baseFare,totalTravelDuration,weeknum,time_of_departure,time_of_arrival,no_airlines,no_layovers,no_equipment,no_cabin_changes
PHL,G3AIZNN3,PT5H47M,False,False,279.07,347,16,Morning,Mid-Day,1,2,2,1
PHL,M3AHZNN1,PT2H5M,False,True,301.4,125,16,Mid-Day,Mid-Day,1,1,1,1
PHL,M3AHZNN1,PT5H45M,False,False,301.4,345,16,Mid-Day,Night,1,2,2,1
PHL,BA3OA0MQ,PT1H56M,False,True,413.02,116,16,Night,Morning,1,1,1,1
PHL,BA3OA0MQ,PT1H57M,False,True,413.02,117,16,Mid-Day,Mid-Day,1,1,1,1
PHL,BA3OA0MQ,PT1H57M,False,True,413.02,117,16,Mid-Day,Mid-Day,1,1,1,1
PHL,K0AHZNN1,PT2H3M,False,True,413.02,123,16,Mid-Day,Mid-Day,1,1,1,1
PHL,K0AHZNN1,PT2H4M,False,True,413.02,124,16,Mid-Day,Night,1,1,1,1
PHL,K0AHZNN1,PT2H5M,False,True,413.02,125,16,Morning,Mid-Day,1,1,1,1
PHL,HAA0OKFN,PT5H7M,False,False,413.95,307,16,Morning,Mid-Day,1,2,2,2
PHL,VAA3AHES,PT5H34M,False,False,435.35,334,16,Mid-Day,Night,1,2,2,1
PHL,VAA3AHES,PT7H57M,False,False,435.35,477,16,Mid-Day,Night,1,2,2,1
PHL,VAA3AHES,PT9H49M,False,False,435.35,589,16,Mid-Day,Night,1,2,2,1
PHL,UAA0OKFN,PT7H4M,False,False,469.77,424,16,Mid-Day,Night,1,2,2,2
PHL,H0APZNN1,PT6H26M,False,False,493.02,386,16,Night,Morning,1,2,2,1
PHL,Y00PXP5,PT5H36M,False,False,493.4,336,16,Night,Night,1,2,1,1
PHL,Y00PXP5,PT8H7M,False,False,493.4,487,16,Night,Morning,1,2,2,1
PHL,EAA3JHES,PT3H57M,False,False,612.09,237,16,Mid-Day,Night,1,2,2,1
PHL,EAA3JHES,PT4H3M,False,False,612.09,243,16,Night,Night,1,2,2,1
PHL,Y0N,PT1H58M,False,True,636.28,118,16,Night,Night,1,1,1,1
PHL,Y0N,PT2H,False,True,636.28,120,16,Night,Night,1,1,1,1
PHL,Y0N,PT2H2M,False,True,636.28,122,16,Mid-Day,Night,1,1,1,1
SFO,VAA3KKEN,PT9H31M,False,False,305.12,571,16,Mid-Day,Night,1,2,2,1
SFO,VAA3KKEN,PT8H57M,False,False,305.12,537,16,Morning,Mid-Day,1,2,2,1
SFO,VAA3KKEN,PT10H1M,False,False,305.12,601,16,Morning,Mid-Day,1,2,2,1
SFO,VAA3KKEN,PT10H22M,False,False,305.12,622,16,Mid-Day,Night,1,2,2,1
SFO,VAA3KKEN,PT11H8M,False,False,305.12,668,16,Mid-Day,Night,1,2,2,1
SFO,VAA3KKEN,PT12H37M,False,False,305.12,757,16,Mid-Day,Night,1,2,2,1
SFO,QAA0KKEN,PT8H47M,False,False,322.79,527,16,Night,Morning,1,2,2,1
SFO,QAA0KKEN,PT10H52M,False,False,322.79,652,16,Mid-Day,Night,1,2,2,1
SFO,L3AIZNN1,PT8H24M,False,False,379.53,504,16,Mid-Day,Night,1,2,2,1
SFO,HAA0KKEN,PT9H10M,False,False,384.19,550,16,Mid-Day,Night,1,2,2,1
SFO,LA3NX0MQ,PT13H16M,False,False,383.25,796,16,Night,Mid-Day,1,3,3,1
SFO,LA3NX0MQ,PT14H56M,False,False,383.25,896,16,Night,Mid-Day,1,3,2,1
SFO,M0AIZNN1,PT8H53M,False,False,414.88,533,16,Night,Night,1,2,2,1
SFO,QAA0JHES,PT12H23M,False,False,458.61,743,16,Mid-Day,Night,2,2,2,1
SFO,QA3OA0MQ,PT10H36M,False,False,463.26,636,16,Mid-Day,Night,2,2,2,1
SFO,QAA0JHES,PT14H,False,False,458.61,840,16,Mid-Day,Night,2,2,2,1
SFO,QAA0JHES,PT16H38M,False,False,458.61,998,16,Mid-Day,Night,2,2,2,1
SFO,KA3NA0MQ,PT11H54M,False,False,463.25,714,16,Morning,Night,1,3,3,1
SFO,KA0OX0MC,PT14H9M,False,False,482.79,849,16,Night,Mid-Day,2,2,2,1
SFO,HA0QA0MQ,PT15H44M,False,False,486.52,944,16,Night,Mid-Day,2,2,2,1
SFO,K0AIZNN1,PT7H52M,False,False,495.81,472,16,Night,Night,1,2,2,1
SFO,K0AIZNN1,PT9H15M,False,False,495.81,555,16,Mid-Day,Mid-Day,1,2,2,1
SFO,K0AIZNN1,PT10H35M,False,False,495.81,635,16,Morning,Mid-Day,1,2,2,1
SFO,KA0NA0MC,PT12H1M,False,False,489.3,721,16,Night,Morning,2,2,2,1
SFO,KA0NA0MC,PT14H1M,False,False,489.3,841,16,Night,Morning,2,2,2,1
SFO,K0AIZNN1,PT7H38M,False,False,495.81,458,16,Morning,Mid-Day,1,2,2,1
SFO,UAA0JFEN,PT7H4M,False,False,496.74,424,16,Mid-Day,Night,1,2,2,1
SFO,UAA0JFEN,PT7H12M,False,False,496.74,432,16,Night,Night,1,2,2,1
SFO,MA0QA0MQ,PT5H19M,False,True,506.05,319,16,Night,Night,1,1,1,1
SFO,HA0QA0MQ,PT11H35M,False,False,500.47,695,16,Mid-Day,Night,2,2,2,1
SFO,M3AHZNN1,PT7H30M,False,False,516.28,450,16,Mid-Day,Mid-Day,1,2,2,1
SFO,QAA0OKEN,PT9H22M,False,False,521.86,562,16,Morning,Mid-Day,2,2,2,1
SFO,QAA0OKEN,PT10H23M,False,False,521.86,623,16,Mid-Day,Night,2,2,2,1
SFO,MA3OA0MQ,PT9H53M,False,False,537.68,593,16,Night,Night,2,2,2,1
SFO,KA0NA0MC,PT7H31M,False,False,603.72,451,16,Mid-Day,Night,2,2,2,1
SFO,BA0OA0MQ,PT5H19M,False,True,645.58,319,16,Mid-Day,Night,1,1,1,1
SFO,BA0OA0MQ,PT5H20M,False,True,645.58,320,16,Mid-Day,Mid-Day,1,1,1,1
BOS,V3AJZNN1,PT6H38M,False,False,202.79,398,16,Morning,Mid-Day,1,2,2,1
BOS,L3AJZNN1,PT5H18M,False,False,258.6,318,16,Mid-Day,Mid-Day,1,2,2,1
BOS,QAA0OKEN,PT4H46M,False,False,274.42,286,16,Morning,Mid-Day,1,2,2,1
BOS,M0AJZNN1,PT4H12M,False,False,320.93,252,16,Mid-Day,Mid-Day,1,2,1,1
BOS,HA0QA0MQ,PT2H29M,False,True,357.21,149,16,Mid-Day,Mid-Day,1,1,1,1
BOS,HA0QA0MQ,PT2H30M,False,True,357.21,150,16,Mid-Day,Mid-Day,1,1,1,1
BOS,HA0QA0MQ,PT2H30M,False,True,357.21,150,16,Morning,Mid-Day,1,1,1,1
BOS,UAA0OKEN,PT4H29M,False,False,386.05,269,16,Mid-Day,Night,1,2,2,1
BOS,UAA0OKEN,PT4H42M,False,False,386.05,282,16,Mid-Day,Night,1,2,2,1
BOS,UAA0OKEN,PT5H2M,False,False,386.05,302,16,Mid-Day,Mid-Day,1,2,2,1
BOS,UAA0OKEN,PT5H35M,False,False,386.05,335,16,Mid-Day,Night,1,2,1,1
BOS,UAA0OKEN,PT6H17M,False,False,386.05,377,16,Mid-Day,Night,1,2,2,1
BOS,UAA0OKEN,PT7H9M,False,False,386.05,429,16,Mid-Day,Night,1,2,2,1
BOS,UAA0OKEN,PT7H23M,False,False,386.05,443,16,Mid-Day,Night,1,2,2,1
BOS,UAA3JHES,PT8H44M,False,False,398.14,524,16,Mid-Day,Night,1,2,2,1
BOS,UAA3JHES,PT9H38M,False,False,398.14,578,16,Mid-Day,Night,1,2,2,1
BOS,UAA3JHES,PT9H50M,False,False,398.14,590,16,Mid-Day,Night,1,2,2,1
BOS,UAA3JHES,PT11H26M,False,False,398.14,686,16,Mid-Day,Night,1,2,2,1
BOS,MA0OA0MQ,PT2H30M,False,True,431.63,150,16,Mid-Day,Mid-Day,1,1,1,1
BOS,MA0OA0MQ,PT2H32M,False,True,431.63,152,16,Mid-Day,Night,1,1,1,1
BOS,MA0OA0MQ,PT2H34M,False,True,431.63,154,16,Mid-Day,Mid-Day,1,1,1,1
BOS,VAA3JKEN,PT4H53M,False,False,428.84,293,16,Mid-Day,Mid-Day,1,2,2,1
BOS,H0AJZNN1,PT4H17M,False,False,486.51,257,16,Night,Night,1,2,2,1
BOS,H0AJZNN1,PT6H14M,False,False,486.51,374,16,Night,Night,1,2,2,1
BOS,H0AJZNN1,PT5H59M,False,False,486.51,359,16,Night,Night,1,2,2,1
BOS,H0AJZNN1,PT6H29M,False,False,486.51,389,16,Mid-Day,Night,1,2,2,1
BOS,UAA0OKEN,PT6H58M,False,False,509.76,418,16,Night,Morning,1,2,2,1
BOS,BA0OA0MQ,PT2H33M,False,True,552.56,153,16,Mid-Day,Night,1,1,1,1
BOS,MAA0AHES,PT5H44M,False,False,565.58,344,16,Night,Night,1,2,2,1
BOS,MAA0OKEN,PT4H46M,False,False,572.09,286,16,Night,Morning,1,2,2,1
BOS,BA0OA0MQ,PT10H54M,False,False,584.19,654,16,Night,Mid-Day,1,2,2,1
BOS,Y0N,PT2H32M,False,True,729.3,152,16,Night,Night,1,1,1,1
BOS,Y0N,PT2H35M,False,True,729.3,155,16,Night,Night,1,1,1,1
BOS,BA0QA0MQ,PT10H10M,False,False,807.44,610,16,Night,Mid-Day,1,2,2,1
BOS,MA0QA0MQ,PT10H41M,False,False,807.44,641,16,Night,Mid-Day,1,2,2,1
CLT,UA3NX0MC,PT12H50M,False,False,290.23,770,16,Night,Mid-Day,1,3,3,1
CLT,G0AZZNN3,PT5H51M,False,False,304.19,351,16,Morning,Mid-Day,1,2,2,1
CLT,G0AZZNN3,PT7H7M,False,False,304.19,427,16,Morning,Mid-Day,1,2,2,1
CLT,V3AHZNN1,PT10H44M,False,False,299.53,644,16,Night,Morning,1,2,2,1
CLT,G0AZZNN3,PT8H53M,False,False,304.19,533,16,Morning,Mid-Day,1,2,2,1
CLT,VAA3JKEN,PT4H23M,False,False,320.0,263,16,Morning,Mid-Day,1,2,2,1
CLT,VAA3AKEN,PT11H7M,False,False,329.3,667,16,Morning,Night,1,2,1,1
CLT,M0AHZNN1,PT1H8M,False,True,357.21,68,16,Night,Night,1,1,1,1
CLT,MA0QA0MQ,PT1H10M,False,True,357.21,70,16,Night,Night,1,1,1,1
CLT,MA0QA0MQ,PT1H11M,False,True,357.21,71,16,Mid-Day,Mid-Day,1,1,1,1
CLT,MA0QA0MQ,PT1H11M,False,True,357.21,71,16,Night,Morning,1,1,1,1
CLT,MA0QA0MQ,PT1H13M,False,True,357.21,73,16,Mid-Day,Mid-Day,1,1,1,1
CLT,MA0QA0MQ,PT1H14M,False,True,357.21,74,16,Morning,Mid-Day,1,1,1,1
CLT,MA0QA0MQ,PT1H14M,False,True,357.21,74,16,Night,Night,1,1,1,1
CLT,MA0QA0MQ,PT1H17M,False,True,357.21,77,16,Mid-Day,Night,1,1,1,1
CLT,M0AHZNN1,PT1H21M,False,True,357.21,81,16,Morning,Mid-Day,1,1,1,1
CLT,M0AHZNN1,PT1H22M,False,True,357.21,82,16,Night,Night,1,1,1,1
CLT,M0AHZNN1,PT1H26M,False,True,357.21,86,16,Mid-Day,Mid-Day,1,1,1,1
CLT,M0AHZNN1,PT1H30M,False,True,357.21,90,16,Mid-Day,Mid-Day,1,1,1,1
CLT,VAA3AKEN,PT7H55M,False,False,373.02,475,16,Morning,Mid-Day,1,2,2,1
CLT,K0AHZNN1,PT1H26M,False,True,403.72,86,16,Mid-Day,Mid-Day,1,1,1,1
CLT,HAA0AHES,PT5H32M,False,False,468.83,332,16,Mid-Day,Mid-Day,1,2,2,1
CLT,HAA0AHES,PT6H55M,False,False,468.83,415,16,Mid-Day,Night,1,2,1,1
CLT,VAA3JKEN,PT5H45M,False,False,470.7,345,16,Mid-Day,Night,1,2,1,1
CLT,UAA3JHES,PT7H50M,False,False,506.04,470,16,Mid-Day,Night,1,2,2,1
CLT,UAA3JHES,PT9H33M,False,False,506.04,573,16,Mid-Day,Night,1,2,2,1
CLT,EAA0OKEN,PT6H4M,False,False,512.56,364,16,Mid-Day,Night,1,2,2,1
CLT,EAA3JHIS,PT5H39M,False,False,636.28,339,16,Night,Night,1,2,2,2
DEN,TA3NA0BG,PT3H20M,True,True,124.65,200,16,Night,Night,1,1,1,1
DEN,TA3NA0BG,PT3H21M,True,True,124.65,201,16,Mid-Day,Mid-Day,1,1,1,1
DEN,LA3OA0MG,PT3H12M,False,True,180.47,192,16,Mid-Day,Mid-Day,1,1,1,1
DEN,LA3OA0MG,PT3H14M,False,True,180.47,194,16,Mid-Day,Mid-Day,1,1,1,1
DEN,LA3OA0MG,PT3H17M,False,True,180.47,197,16,Night,Night,1,1,1,1
DEN,LA3OA0MG,PT3H17M,False,True,180.47,197,16,Night,Night,1,1,1,1
DEN,LA3OA0MG,PT3H18M,False,True,180.47,198,16,Mid-Day,Mid-Day,1,1,1,1
DEN,LA3OA0MG,PT3H19M,False,True,180.47,199,16,Mid-Day,Night,1,1,1,1
DEN,WAA3PKEN,PT3H17M,False,True,199.07,197,16,Night,Night,1,1,1,1
DEN,WAA3PKEN,PT3H21M,False,True,199.07,201,16,Mid-Day,Mid-Day,1,1,1,1
DEN,WAA3PKEN,PT3H25M,False,True,199.07,205,16,Mid-Day,Mid-Day,1,1,1,1
DEN,WAA3PKEN,PT6H40M,False,False,199.07,400,16,Morning,Mid-Day,1,2,2,1
DEN,WAA3PKEN,PT8H55M,False,False,199.07,535,16,Morning,Mid-Day,1,2,2,1
DEN,H01PXS5,PT3H23M,False,True,241.29,203,16,Night,Night,1,1,1,1
DEN,V3AHZNN1,PT5H37M,False,False,252.09,337,16,Night,Night,1,2,2,1
DEN,V3AHZNN1,PT5H44M,False,False,252.09,344,16,Mid-Day,Night,1,2,2,1
DEN,V3AHZNN1,PT6H,False,False,252.09,360,16,Morning,Mid-Day,1,2,2,1
DEN,V3AHZNN1,PT7H2M,False,False,252.09,422,16,Mid-Day,Mid-Day,1,2,2,1
DEN,V3AHZNN1,PT7H55M,False,False,252.09,475,16,Mid-Day,Night,1,2,2,1
DEN,V3AHZNN1,PT8H19M,False,False,252.09,499,16,Mid-Day,Mid-Day,1,2,2,1
DEN,V3AHZNN1,PT8H22M,False,False,252.09,502,16,Morning,Mid-Day,1,2,2,1
DEN,V3AHZNN1,PT5H22M,False,False,252.09,322,16,Mid-Day,Night,1,2,1,1
DEN,V3AHZNN1,PT5H23M,False,False,252.09,323,16,Mid-Day,Mid-Day,1,2,1,1
DEN,V3AHZNN1,PT5H42M,False,False,252.09,342,16,Mid-Day,Mid-Day,1,2,1,1
DEN,V3AHZNN1,PT5H48M,False,False,252.09,348,16,Night,Night,1,2,1,1
DEN,V3AHZNN1,PT5H56M,False,False,252.09,356,16,Morning,Mid-Day,1,2,1,1
DEN,V3AHZNN1,PT6H1M,False,False,252.09,361,16,Morning,Mid-Day,1,2,2,1
DEN,V3AHZNN1,PT6H25M,False,False,252.09,385,16,Night,Night,1,2,2,1
DEN,V3AHZNN1,PT7H11M,False,False,252.09,431,16,Mid-Day,Night,1,2,1,1
DEN,V3AHZNN1,PT7H16M,False,False,252.09,436,16,Mid-Day,Mid-Day,1,2,2,1
DEN,V3AHZNN1,PT7H25M,False,False,252.09,445,16,Mid-Day,Night,1,2,1,1
DEN,V3AHZNN1,PT7H28M,False,False,252.09,448,16,Mid-Day,Mid-Day,1,2,1,1
DEN,V3AHZNN1,PT7H36M,False,False,252.09,456,16,Night,Night,1,2,2,1
DEN,V3AHZNN1,PT7H42M,False,False,252.09,462,16,Morning,Mid-Day,1,2,1,1
DEN,V3AHZNN1,PT7H46M,False,False,252.09,466,16,Night,Night,1,2,2,1
DEN,V3AHZNN1,PT9H31M,False,False,252.09,571,16,Morning,Mid-Day,1,2,2,1
DEN,HAA0OKEN,PT8H,False,False,357.21,480,16,Morning,Mid-Day,1,2,2,1
DEN,V03PXP5,PT8H43M,False,False,418.98,523,16,Night,Morning,1,2,1,1
DEN,V03PXP5,PT10H28M,False,False,418.98,628,16,Morning,Mid-Day,1,2,2,1
DEN,V03PXP5,PT13H45M,False,False,418.98,825,16,Night,Mid-Day,1,2,2,1
DFW,LA3NX0MQ,PT2H13M,False,True,164.65,133,16,Mid-Day,Mid-Day,1,1,1,1
DFW,LA3NX0MQ,PT2H15M,False,True,164.65,135,16,Night,Night,1,1,1,1
DFW,LA3NX0MQ,PT2H16M,False,True,164.65,136,16,Mid-Day,Mid-Day,1,1,1,1
DFW,LA3NX0MQ,PT2H16M,False,True,164.65,136,16,Mid-Day,Night,1,1,1,1
DFW,LA3NX0MQ,PT2H16M,False,True,164.65,136,16,Night,Night,1,1,1,1
DFW,LA3NX0MQ,PT2H18M,False,True,164.65,138,16,Morning,Mid-Day,1,1,1,1
DFW,LA3NX0MQ,PT2H18M,False,True,164.65,138,16,Night,Morning,1,1,1,1
DFW,LA3NX0MQ,PT2H21M,False,True,164.65,141,16,Night,Night,1,1,1,1
DFW,LA3NX0MQ,PT2H21M,False,True,164.65,141,16,Night,Night,1,1,1,1
DFW,LA3NX0MQ,PT2H21M,False,True,164.65,141,16,Mid-Day,Mid-Day,1,1,1,1
DFW,LA3NX0MQ,PT2H22M,False,True,164.65,142,16,Mid-Day,Mid-Day,1,1,1,1
DFW,LA3NX0MQ,PT2H23M,False,True,164.65,143,16,Night,Night,1,1,1,1
DFW,G3AHZNN1,PT2H23M,False,True,164.65,143,16,Morning,Morning,1,1,1,1
DFW,LA3NX0MQ,PT2H25M,False,True,164.65,145,16,Mid-Day,Mid-Day,1,1,1,1
DFW,G3AHZNN1,PT2H29M,False,True,164.65,149,16,Mid-Day,Mid-Day,1,1,1,1
DFW,G3AHZNN1,PT2H31M,False,True,164.65,151,16,Mid-Day,Mid-Day,1,1,1,1
DFW,G3AHZNN1,PT2H33M,False,True,164.65,153,16,Night,Night,1,1,1,1
DFW,G3AHZNN1,PT2H35M,False,True,164.65,155,16,Mid-Day,Mid-Day,1,1,1,1
DFW,G3AHZNN1,PT6H56M,False,False,164.65,416,16,Night,Night,1,2,2,1
DFW,WAA0AKEN,PT6H16M,False,False,174.88,376,16,Morning,Mid-Day,1,2,1,1
DFW,L0AIZNN1,PT2H30M,False,True,227.91,150,16,Night,Night,1,1,1,1
DFW,E00PXP5,PT6H55M,False,False,232.92,415,16,Night,Night,1,2,2,1
DFW,QAA0OKEN,PT4H43M,False,False,274.42,283,16,Night,Night,1,2,2,1
DFW,QAA0OKEN,PT6H59M,False,False,274.42,419,16,Mid-Day,Night,1,2,2,1
DFW,HAA0OKEN,PT4H52M,False,False,320.93,292,16,Mid-Day,Mid-Day,1,2,2,1
DFW,HAA0OKEN,PT5H9M,False,False,320.93,309,16,Mid-Day,Night,1,2,1,1
DFW,HAA0OKEN,PT6H38M,False,False,320.93,398,16,Mid-Day,Night,1,2,1,1
DFW,HAA0OKEN,PT7H27M,False,False,320.93,447,16,Mid-Day,Night,1,2,2,1
DFW,QAA0OKEN,PT4H31M,False,False,342.33,271,16,Mid-Day,Night,1,2,2,1
DTW,S3AIZNN1,PT3H52M,False,False,164.65,232,16,Night,Night,1,2,2,1
DTW,S3AIZNN1,PT6H47M,False,False,164.65,407,16,Mid-Day,Mid-Day,1,2,2,1
DTW,S3AIZNN1,PT6H33M,False,False,164.65,393,16,Night,Night,1,2,1,1
DTW,S3AIZNN1,PT6H44M,False,False,164.65,404,16,Morning,Mid-Day,1,2,1,1
DTW,S3AIZNN1,PT7H2M,False,False,164.65,422,16,Mid-Day,Night,1,2,1,1
DTW,G0AIZNN1,PT3H46M,False,False,174.88,226,16,Night,Night,1,2,2,1
DTW,VAA0OFEN,PT5H35M,False,False,218.6,335,16,Mid-Day,Night,1,2,1,1
DTW,V0AIZNN1,PT6H8M,False,False,227.91,368,16,Morning,Mid-Day,1,2,2,1
DTW,QAA0OFEN,PT4H37M,False,False,255.81,277,16,Mid-Day,Mid-Day,1,2,1,1
DTW,L0AIZNN1,PT6H13M,False,False,273.49,373,16,Mid-Day,Night,1,2,1,1
DTW,HAA0OFEN,PT4H57M,False,False,293.02,297,16,Morning,Mid-Day,1,2,2,1
DTW,HAA0OFEN,PT5H13M,False,False,293.02,313,16,Mid-Day,Night,1,2,2,1
DTW,TA3NA0ME,PT10H26M,False,False,291.16,626,16,Night,Mid-Day,1,2,1,1
DTW,TA3NA0ME,PT11H36M,False,False,291.16,696,16,Night,Mid-Day,1,2,2,1
DTW,LA3NX0MQ,PT8H25M,False,False,299.53,505,16,Night,Morning,1,2,2,1
DTW,LA3NX0MQ,PT9H11M,False,False,299.53,551,16,Night,Morning,1,2,1,1
DTW,UA3NX0MC,PT11H17M,False,False,309.77,677,16,Night,Morning,1,2,1,1
DTW,UAA0OFEN,PT5H50M,False,False,348.84,350,16,Night,Night,1,2,2,1
DTW,L03PXP5,PT11H15M,False,False,381.78,675,16,Night,Mid-Day,1,2,2,1
DTW,TA3NA0ME,PT10H2M,False,False,384.19,602,16,Mid-Day,Night,1,2,1,1
DTW,TA3NA0ME,PT11H9M,False,False,384.19,669,16,Mid-Day,Night,1,2,2,1
DTW,UA3NX0MC,PT8H9M,False,False,419.54,489,16,Night,Morning,1,2,2,1
DTW,UA3NX0MC,PT8H15M,False,False,428.84,495,16,Night,Morning,1,2,2,1
DTW,MA0QA0MQ,PT1H51M,False,True,450.23,111,16,Night,Morning,1,1,1,1
DTW,MA0QA0MQ,PT1H52M,False,True,450.23,112,16,Morning,Mid-Day,1,1,1,1
DTW,MA0QA0MQ,PT1H53M,False,True,450.23,113,16,Night,Night,1,1,1,1
DTW,MA0QA0MQ,PT1H54M,False,True,450.23,114,16,Mid-Day,Mid-Day,1,1,1,1
DTW,MA0QA0MQ,PT1H54M,False,True,450.23,114,16,Mid-Day,Night,1,1,1,1
DTW,MA0QA0MQ,PT1H54M,False,True,450.23,114,16,Mid-Day,Mid-Day,1,1,1,1
DTW,MA0QA0MQ,PT1H55M,False,True,450.23,115,16,Mid-Day,Mid-Day,1,1,1,1
DTW,MA0QA0MQ,PT1H56M,False,True,450.23,116,16,Night,Night,1,1,1,1
DTW,KA3OX0MC,PT7H1M,False,False,453.96,421,16,Morning,Mid-Day,1,2,2,1
DTW,KA0NA0MC,PT6H,False,False,463.26,360,16,Night,Night,1,2,1,1
DTW,KA0NA0MC,PT7H5M,False,False,463.26,425,16,Mid-Day,Night,1,2,1,1
DTW,KA3NA0MC,PT9H10M,False,False,705.06,550,16,Mid-Day,Night,2,4,3,1
EWR,V0AJZNN1,PT7H40M,False,False,203.72,460,16,Mid-Day,Night,1,2,2,1
EWR,L0AHZNN1,PT5H53M,False,False,264.19,353,16,Morning,Mid-Day,1,2,2,1
EWR,UAA3JHES,PT2H10M,False,True,292.09,130,16,Morning,Mid-Day,1,1,1,1
EWR,UAA3JHES,PT2H13M,False,True,292.09,133,16,Mid-Day,Night,1,1,1,1
EWR,UAA3JHES,PT2H19M,False,True,292.09,139,16,Night,Night,1,1,1,1
EWR,UAA3JHES,PT2H20M,False,True,292.09,140,16,Mid-Day,Mid-Day,1,1,1,1
EWR,UAA3JHES,PT2H20M,False,True,292.09,140,16,Mid-Day,Mid-Day,1,1,1,1
EWR,UAA3JHES,PT2H21M,False,True,292.09,141,16,Night,Night,1,1,1,1
EWR,MA3OA0MQ,PT2H1M,False,True,301.4,121,16,Mid-Day,Mid-Day,1,1,1,1
EWR,MA3OA0MQ,PT2H9M,False,True,301.4,129,16,Night,Night,1,1,1,1
EWR,G0AZZNN3,PT5H22M,False,False,316.28,322,16,Morning,Mid-Day,1,2,2,1
EWR,M0AJZSN1,PT3H55M,False,False,329.3,235,16,Night,Night,1,2,2,1
EWR,M0AJZSN1,PT3H58M,False,False,329.3,238,16,Night,Night,1,2,2,1
EWR,M0AJZSN1,PT4H33M,False,False,329.3,273,16,Mid-Day,Mid-Day,1,2,2,1
EWR,M0AJZSN1,PT5H55M,False,False,329.3,355,16,Night,Night,1,2,2,1
EWR,EAA3JHES,PT2H28M,False,True,366.51,148,16,Mid-Day,Night,1,1,1,1
EWR,BA3OX0MC,PT1H56M,False,True,403.72,116,16,Morning,Mid-Day,1,1,1,1
EWR,BA3OX0MC,PT2H5M,False,True,403.72,125,16,Mid-Day,Mid-Day,1,1,1,1
EWR,BA3OX0MC,PT2H5M,False,True,403.72,125,16,Mid-Day,Mid-Day,1,1,1,1
EWR,BA3OX0MC,PT2H6M,False,True,403.72,126,16,Night,Night,1,1,1,1
EWR,BA3OX0MC,PT2H7M,False,True,403.72,127,16,Night,Night,1,1,1,1
EWR,BA3OX0MC,PT2H11M,False,True,403.72,131,16,Mid-Day,Night,1,1,1,1
EWR,MAA0AHES,PT2H23M,False,True,431.63,143,16,Night,Night,1,1,1,1
EWR,Y0N,PT2H4M,False,True,636.28,124,16,Night,Morning,1,1,1,1
EWR,MA0QA0MQ,PT9H59M,False,False,667.9,599,16,Night,Mid-Day,1,2,2,1
IAD,LA3NX0MQ,PT1H38M,False,True,164.65,98,16,Night,Morning,1,1,1,1
IAD,VAA3JKEN,PT1H48M,False,True,164.65,108,16,Morning,Morning,1,1,1,1
IAD,VAA3JKEN,PT1H51M,False,True,164.65,111,16,Mid-Day,Mid-Day,1,1,1,1
IAD,VAA3JKEN,PT1H51M,False,True,164.65,111,16,Mid-Day,Mid-Day,1,1,1,1
IAD,V3AHZNN1,PT3H4M,False,False,164.65,184,16,Night,Night,1,2,1,1
IAD,V3AHZNN1,PT6H17M,False,False,164.65,377,16,Morning,Mid-Day,1,2,2,1
IAD,QAA0OKEN,PT1H51M,False,True,199.07,111,16,Night,Night,1,1,1,1
IAD,KA3OX0MQ,PT1H40M,False,True,226.98,100,16,Mid-Day,Mid-Day,1,1,1,1
IAD,L0AIZNN1,PT4H57M,False,False,226.98,297,16,Mid-Day,Mid-Day,1,2,2,1
IAD,QA3OX0MQ,PT1H37M,False,True,292.09,97,16,Night,Night,1,1,1,1
IAD,QA3OX0MQ,PT1H46M,False,True,292.09,106,16,Mid-Day,Mid-Day,1,1,1,1
IAD,KA3NA0MC,PT10H7M,False,False,649.25,607,16,Mid-Day,Night,3,4,3,1
JFK,V3AIZNN1,PT6H39M,False,False,202.79,399,16,Mid-Day,Mid-Day,1,2,2,1
JFK,V3AIZNN1,PT4H9M,False,False,202.79,249,16,Night,Night,1,2,1,1
JFK,L0AHZNN1,PT3H42M,False,False,264.19,222,16,Night,Night,1,2,2,1
JFK,L0AHZNN1,PT3H52M,False,False,264.19,232,16,Night,Night,1,2,2,1
JFK,HA3OA0MC,PT2H15M,False,True,282.79,135,16,Mid-Day,Mid-Day,1,1,1,1
JFK,MA0TA0MC,PT2H17M,False,True,329.3,137,16,Morning,Mid-Day,1,1,1,1
JFK,MA0TA0MC,PT2H17M,False,True,329.3,137,16,Mid-Day,Mid-Day,1,1,1,1
JFK,M0AJZSN1,PT3H56M,False,False,329.3,236,16,Mid-Day,Night,1,2,1,1
JFK,LA3NX0MQ,PT8H15M,False,False,391.63,495,16,Night,Morning,1,2,2,1
JFK,LA3NX0MQ,PT9H4M,False,False,391.63,544,16,Night,Morning,1,2,2,1
JFK,UA3NX0MC,PT11H9M,False,False,391.63,669,16,Night,Morning,1,2,2,1
JFK,BA0OA0MC,PT2H18M,False,True,431.63,138,16,Night,Night,1,1,1,1
JFK,BA0OA0MC,PT2H18M,False,True,431.63,138,16,Mid-Day,Night,1,1,1,1
JFK,UA3NX0MC,PT9H4M,False,False,428.84,544,16,Night,Mid-Day,1,2,2,1
JFK,QAA0OKEN,PT5H21M,False,False,458.6,321,16,Mid-Day,Night,2,2,2,1
JFK,KA3OX0MC,PT8H44M,False,False,453.96,524,16,Night,Morning,1,2,2,1
